280
64
48
46
33
48
42
46
47
46
48
48
47
53
53
43
41
41
43
48
36
39
44
44
39
38
39
41
40
44
44
39
40
38
37
40
37
36
42
38
38
38
38
40
36
42
35
40
39
38
37
40
40
41
37
49
41
37
41
39
38
38
35
37
36
35
35
36
35
37
39
39
36
40
32
33
35
40
37
35
35
38
39
36
36
39
37
35
33
39
34
35
40
38
36
34
37
39
39
38
