Thrust#1,128,3,1133168
Thrust#1,128,3.09375,266
Thrust#1,128,3,256
Thrust#1,128,3.0625,247
Thrust#1,128,2.9375,255
Thrust#1,128,3.15625,258
Thrust#1,128,3.375,255
Thrust#1,128,3.21875,240
Thrust#1,128,3.03125,240
Thrust#1,128,3.15625,248
Thrust#1,128,3.125,236
Thrust#1,128,3.03125,247
Thrust#1,128,3.0625,239
Thrust#1,128,3.21875,240
Thrust#1,128,3,238
Thrust#1,128,3.1875,261
Thrust#1,128,3.15625,251
Thrust#1,128,3.40625,244
Thrust#1,128,3.3125,253
Thrust#1,128,3.28125,244
Thrust#1,128,3.28125,239
Thrust#1,128,3.0625,243
Thrust#1,128,3.3125,236
Thrust#1,128,3.125,248
Thrust#1,128,3.34375,238
Thrust#1,128,3.0625,242
Thrust#1,128,3.375,235
Thrust#1,128,3.34375,240
Thrust#1,128,3.15625,240
Thrust#1,128,2.8125,251
Thrust#1,128,3.15625,271
Thrust#1,128,3.125,296
Thrust#1,128,3.21875,251
Thrust#1,128,3.0625,254
Thrust#1,128,3.15625,1318
Thrust#1,128,3.3125,284
Thrust#1,128,2.96875,416
Thrust#1,128,3.28125,621
Thrust#1,128,3.4375,352
Thrust#1,128,3.09375,357
Thrust#1,128,3.09375,338
Thrust#1,128,3.25,279
Thrust#1,128,3.25,254
Thrust#1,128,3.09375,273
Thrust#1,128,3.3125,268
Thrust#1,128,3.03125,242
Thrust#1,128,3.21875,242
Thrust#1,128,2.8125,603
Thrust#1,128,3.0625,341
Thrust#1,128,3.0625,349
Thrust#1,128,3.09375,333
Thrust#1,128,2.875,351
Thrust#1,128,3.34375,408
Thrust#1,128,3.0625,2324
Thrust#1,128,3.21875,2150
Thrust#1,128,2.84375,485
Thrust#1,128,3.25,390
Thrust#1,128,2.9375,264
Thrust#1,128,3.25,266
Thrust#1,128,3.3125,281
Thrust#1,128,3.125,272
Thrust#1,128,3,264
Thrust#1,128,3.25,261
Thrust#1,128,2.84375,264
Thrust#1,128,3.09375,383
Thrust#1,128,3.03125,339
Thrust#1,128,3.46875,378
Thrust#1,128,3.03125,355
Thrust#1,128,3.25,311
Thrust#1,128,2.9375,291
Thrust#1,128,2.9375,262
Thrust#1,128,3.0625,278
Thrust#1,128,3,1409
Thrust#1,128,3.375,319
Thrust#1,128,2.96875,302
Thrust#1,128,3.0625,610
Thrust#1,128,3.28125,256
Thrust#1,128,3.15625,265
Thrust#1,128,3.03125,257
Thrust#1,128,3.03125,259
Thrust#1,128,3.25,236
Thrust#1,128,2.875,248
Thrust#1,128,3.34375,258
Thrust#1,128,3.1875,259
Thrust#1,128,3.28125,259
Thrust#1,128,2.75,274
Thrust#1,128,3.15625,271
Thrust#1,128,3,263
Thrust#1,128,3.125,264
Thrust#1,128,3,245
Thrust#1,128,3.09375,265
Thrust#1,128,2.90625,281
