1600,250,{(-0.24;-0.64);(-0.26;-0.66)},2305751
1600,500,{(-1.72;1.2);(1;-1.2)},2689286
1600,500,{(-0.7;0);(0.3;-1)},6185525
1600,500,{(-0.4;-0.5);(0.1;-1)},4356369
1600,500,{(-0.4;-0.6);(-0.2;-0.8)},2687156
1600,500,{(-0.24;-0.64);(-0.26;-0.66)},2978900
1600,1000,{(-1.72;1.2);(1;-1.2)},4806820
1600,1000,{(-0.7;0);(0.3;-1)},11739151
1600,1000,{(-0.4;-0.5);(0.1;-1)},7999131
1600,1000,{(-0.4;-0.6);(-0.2;-0.8)},4467137
1600,1000,{(-0.24;-0.64);(-0.26;-0.66)},4002878
1600,2000,{(-1.72;1.2);(1;-1.2)},9033841
1600,2000,{(-0.7;0);(0.3;-1)},22893208
1600,2000,{(-0.4;-0.5);(0.1;-1)},15275046
1600,2000,{(-0.4;-0.6);(-0.2;-0.8)},8059706
1600,2000,{(-0.24;-0.64);(-0.26;-0.66)},5991228
1600,8000,{(-1.72;1.2);(1;-1.2)},34685361
1600,8000,{(-0.7;0);(0.3;-1)},91283105
1600,8000,{(-0.4;-0.5);(0.1;-1)},59222665
1600,8000,{(-0.4;-0.6);(-0.2;-0.8)},29235002
1600,8000,{(-0.24;-0.64);(-0.26;-0.66)},16627748
2000,1,{(-1.72;1.2);(1;-1.2)},751455
2000,1,{(-0.7;0);(0.3;-1)},753876
2000,1,{(-0.4;-0.5);(0.1;-1)},739409
2000,1,{(-0.4;-0.6);(-0.2;-0.8)},741657
2000,1,{(-0.24;-0.64);(-0.26;-0.66)},736005
2000,10,{(-1.72;1.2);(1;-1.2)},906060
2000,10,{(-0.7;0);(0.3;-1)},997190
2000,10,{(-0.4;-0.5);(0.1;-1)},1014306
2000,10,{(-0.4;-0.6);(-0.2;-0.8)},1016022
2000,10,{(-0.24;-0.64);(-0.26;-0.66)},1025507
2000,30,{(-1.72;1.2);(1;-1.2)},1068677
2000,30,{(-0.7;0);(0.3;-1)},1407956
2000,30,{(-0.4;-0.5);(0.1;-1)},1313733
2000,30,{(-0.4;-0.6);(-0.2;-0.8)},1300741
2000,30,{(-0.24;-0.64);(-0.26;-0.66)},1611635
2000,80,{(-1.72;1.2);(1;-1.2)},1425665
2000,80,{(-0.7;0);(0.3;-1)},2304097
2000,80,{(-0.4;-0.5);(0.1;-1)},1970721
2000,80,{(-0.4;-0.6);(-0.2;-0.8)},1696476
2000,80,{(-0.24;-0.64);(-0.26;-0.66)},2350527
2000,150,{(-1.72;1.2);(1;-1.2)},1923187
2000,150,{(-0.7;0);(0.3;-1)},3554892
2000,150,{(-0.4;-0.5);(0.1;-1)},2802086
2000,150,{(-0.4;-0.6);(-0.2;-0.8)},2158662
2000,150,{(-0.24;-0.64);(-0.26;-0.66)},2977123
2000,250,{(-1.72;1.2);(1;-1.2)},2569399
2000,250,{(-0.7;0);(0.3;-1)},5349411
2000,250,{(-0.4;-0.5);(0.1;-1)},3960138
2000,250,{(-0.4;-0.6);(-0.2;-0.8)},2787752
2000,250,{(-0.24;-0.64);(-0.26;-0.66)},3679877
2000,500,{(-1.72;1.2);(1;-1.2)},4309826
2000,500,{(-0.7;0);(0.3;-1)},9797642
2000,500,{(-0.4;-0.5);(0.1;-1)},6867842
2000,500,{(-0.4;-0.6);(-0.2;-0.8)},4333244
2000,500,{(-0.24;-0.64);(-0.26;-0.66)},4757387
2000,1000,{(-1.72;1.2);(1;-1.2)},7726660
2000,1000,{(-0.7;0);(0.3;-1)},18656524
2000,1000,{(-0.4;-0.5);(0.1;-1)},12695733
2000,1000,{(-0.4;-0.6);(-0.2;-0.8)},7041266
2000,1000,{(-0.24;-0.64);(-0.26;-0.66)},6328638
2000,2000,{(-1.72;1.2);(1;-1.2)},14483676
2000,2000,{(-0.7;0);(0.3;-1)},36651440
2000,2000,{(-0.4;-0.5);(0.1;-1)},24161095
2000,2000,{(-0.4;-0.6);(-0.2;-0.8)},12684455
2000,2000,{(-0.24;-0.64);(-0.26;-0.66)},9316782
2000,8000,{(-1.72;1.2);(1;-1.2)},54748292
2000,8000,{(-0.7;0);(0.3;-1)},142443716
2000,8000,{(-0.4;-0.5);(0.1;-1)},92669549
2000,8000,{(-0.4;-0.6);(-0.2;-0.8)},44928673
2000,8000,{(-0.24;-0.64);(-0.26;-0.66)},26575800
4000,1,{(-1.72;1.2);(1;-1.2)},3199327
4000,1,{(-0.7;0);(0.3;-1)},3118048
4000,1,{(-0.4;-0.5);(0.1;-1)},3137282
4000,1,{(-0.4;-0.6);(-0.2;-0.8)},3121549
4000,1,{(-0.24;-0.64);(-0.26;-0.66)},3042193
4000,10,{(-1.72;1.2);(1;-1.2)},3730816
4000,10,{(-0.7;0);(0.3;-1)},4056799
4000,10,{(-0.4;-0.5);(0.1;-1)},4047281
4000,10,{(-0.4;-0.6);(-0.2;-0.8)},4094635
4000,10,{(-0.24;-0.64);(-0.26;-0.66)},4329856
4000,30,{(-1.72;1.2);(1;-1.2)},4662099
4000,30,{(-0.7;0);(0.3;-1)},5731985
4000,30,{(-0.4;-0.5);(0.1;-1)},5416392
4000,30,{(-0.4;-0.6);(-0.2;-0.8)},5254955
4000,30,{(-0.24;-0.64);(-0.26;-0.66)},6348985
4000,80,{(-1.72;1.2);(1;-1.2)},5793799
4000,80,{(-0.7;0);(0.3;-1)},9401792
4000,80,{(-0.4;-0.5);(0.1;-1)},7836611
4000,80,{(-0.4;-0.6);(-0.2;-0.8)},6983099
4000,80,{(-0.24;-0.64);(-0.26;-0.66)},9435521
4000,150,{(-1.72;1.2);(1;-1.2)},7669088
4000,150,{(-0.7;0);(0.3;-1)},14245518
4000,150,{(-0.4;-0.5);(0.1;-1)},11198330
4000,150,{(-0.4;-0.6);(-0.2;-0.8)},8728333
