100,150,{(-0.4;-0.5);(0.1;-1)},5478
100,150,{(-0.4;-0.6);(-0.2;-0.8)},4067
100,150,{(-0.4;-0.6);(-0.2;-0.8)},4010
100,150,{(-0.4;-0.6);(-0.2;-0.8)},3904
100,150,{(-0.4;-0.6);(-0.2;-0.8)},3993
100,150,{(-0.24;-0.64);(-0.26;-0.66)},6084
100,150,{(-0.24;-0.64);(-0.26;-0.66)},6115
100,150,{(-0.24;-0.64);(-0.26;-0.66)},6344
100,150,{(-0.24;-0.64);(-0.26;-0.66)},6201
100,250,{(-1.72;1.2);(1;-1.2)},4840
100,250,{(-1.72;1.2);(1;-1.2)},4752
100,250,{(-1.72;1.2);(1;-1.2)},4887
100,250,{(-1.72;1.2);(1;-1.2)},4940
100,250,{(-0.7;0);(0.3;-1)},11869
100,250,{(-0.7;0);(0.3;-1)},11747
100,250,{(-0.7;0);(0.3;-1)},11872
100,250,{(-0.7;0);(0.3;-1)},11971
100,250,{(-0.4;-0.5);(0.1;-1)},8574
100,250,{(-0.4;-0.5);(0.1;-1)},8638
100,250,{(-0.4;-0.5);(0.1;-1)},8395
100,250,{(-0.4;-0.5);(0.1;-1)},8620
100,250,{(-0.4;-0.6);(-0.2;-0.8)},5720
100,250,{(-0.4;-0.6);(-0.2;-0.8)},5748
100,250,{(-0.4;-0.6);(-0.2;-0.8)},5573
100,250,{(-0.4;-0.6);(-0.2;-0.8)},5437
100,250,{(-0.24;-0.64);(-0.26;-0.66)},7616
100,250,{(-0.24;-0.64);(-0.26;-0.66)},7608
100,250,{(-0.24;-0.64);(-0.26;-0.66)},7989
100,250,{(-0.24;-0.64);(-0.26;-0.66)},7700
100,500,{(-1.72;1.2);(1;-1.2)},8947
100,500,{(-1.72;1.2);(1;-1.2)},8815
100,500,{(-1.72;1.2);(1;-1.2)},8819
100,500,{(-1.72;1.2);(1;-1.2)},9147
100,500,{(-0.7;0);(0.3;-1)},22446
100,500,{(-0.7;0);(0.3;-1)},22876
100,500,{(-0.7;0);(0.3;-1)},22413
100,500,{(-0.7;0);(0.3;-1)},22989
100,500,{(-0.4;-0.5);(0.1;-1)},15889
100,500,{(-0.4;-0.5);(0.1;-1)},16344
100,500,{(-0.4;-0.5);(0.1;-1)},16363
100,500,{(-0.4;-0.5);(0.1;-1)},15855
100,500,{(-0.4;-0.6);(-0.2;-0.8)},9132
100,500,{(-0.4;-0.6);(-0.2;-0.8)},9501
100,500,{(-0.4;-0.6);(-0.2;-0.8)},9424
100,500,{(-0.4;-0.6);(-0.2;-0.8)},9308
100,500,{(-0.24;-0.64);(-0.26;-0.66)},10353
100,500,{(-0.24;-0.64);(-0.26;-0.66)},10483
100,500,{(-0.24;-0.64);(-0.26;-0.66)},10395
100,500,{(-0.24;-0.64);(-0.26;-0.66)},10376
100,1000,{(-1.72;1.2);(1;-1.2)},17306
100,1000,{(-1.72;1.2);(1;-1.2)},17825
100,1000,{(-1.72;1.2);(1;-1.2)},18025
100,1000,{(-1.72;1.2);(1;-1.2)},17978
100,1000,{(-0.7;0);(0.3;-1)},45220
100,1000,{(-0.7;0);(0.3;-1)},44344
100,1000,{(-0.7;0);(0.3;-1)},44829
100,1000,{(-0.7;0);(0.3;-1)},44867
100,1000,{(-0.4;-0.5);(0.1;-1)},29951
100,1000,{(-0.4;-0.5);(0.1;-1)},29976
100,1000,{(-0.4;-0.5);(0.1;-1)},30886
100,1000,{(-0.4;-0.5);(0.1;-1)},30329
100,1000,{(-0.4;-0.6);(-0.2;-0.8)},16236
100,1000,{(-0.4;-0.6);(-0.2;-0.8)},16272
100,1000,{(-0.4;-0.6);(-0.2;-0.8)},16551
100,1000,{(-0.4;-0.6);(-0.2;-0.8)},16517
100,1000,{(-0.24;-0.64);(-0.26;-0.66)},14441
100,1000,{(-0.24;-0.64);(-0.26;-0.66)},14566
100,1000,{(-0.24;-0.64);(-0.26;-0.66)},14461
100,1000,{(-0.24;-0.64);(-0.26;-0.66)},14446
100,2000,{(-1.72;1.2);(1;-1.2)},34873
100,2000,{(-1.72;1.2);(1;-1.2)},33963
100,2000,{(-1.72;1.2);(1;-1.2)},33951
100,2000,{(-1.72;1.2);(1;-1.2)},33942
100,2000,{(-0.7;0);(0.3;-1)},88116
100,2000,{(-0.7;0);(0.3;-1)},87930
100,2000,{(-0.7;0);(0.3;-1)},88094
100,2000,{(-0.7;0);(0.3;-1)},88191
100,2000,{(-0.4;-0.5);(0.1;-1)},59185
100,2000,{(-0.4;-0.5);(0.1;-1)},58575
100,2000,{(-0.4;-0.5);(0.1;-1)},60444
100,2000,{(-0.4;-0.5);(0.1;-1)},59639
100,2000,{(-0.4;-0.6);(-0.2;-0.8)},30708
100,2000,{(-0.4;-0.6);(-0.2;-0.8)},30968
100,2000,{(-0.4;-0.6);(-0.2;-0.8)},31773
100,2000,{(-0.4;-0.6);(-0.2;-0.8)},30979
100,2000,{(-0.24;-0.64);(-0.26;-0.66)},21874
100,2000,{(-0.24;-0.64);(-0.26;-0.66)},22235
100,2000,{(-0.24;-0.64);(-0.26;-0.66)},21736
100,2000,{(-0.24;-0.64);(-0.26;-0.66)},21732
100,8000,{(-1.72;1.2);(1;-1.2)},132630
100,8000,{(-1.72;1.2);(1;-1.2)},138996
100,8000,{(-1.72;1.2);(1;-1.2)},130811
100,8000,{(-1.72;1.2);(1;-1.2)},133520
100,8000,{(-0.7;0);(0.3;-1)},356922
100,8000,{(-0.7;0);(0.3;-1)},356612
