C++#2,128,3.21875,40
C++#2,128,3.21875,11
C++#2,128,3.0625,14
C++#2,128,3.1875,9
C++#2,128,3,11
C++#2,128,3.15625,9
C++#2,128,3.09375,18
C++#2,128,3,10
C++#2,128,3,9
C++#2,128,3.125,11
C++#2,128,2.875,9
C++#2,128,3.3125,9
C++#2,128,3.21875,11
C++#2,128,3.28125,8
C++#2,128,3.3125,10
C++#2,128,3.0625,9
C++#2,128,3.1875,8
C++#2,128,3.21875,10
C++#2,128,3,9
C++#2,128,3,10
C++#2,128,2.96875,9
C++#2,128,3.40625,8
C++#2,128,3.28125,10
C++#2,128,3.09375,9
C++#2,128,3.03125,11
C++#2,128,3.25,8
C++#2,128,3.09375,9
C++#2,128,3.125,10
C++#2,128,3.0625,9
C++#2,128,3.25,10
C++#2,128,2.96875,8
C++#2,128,3.09375,9
C++#2,128,3.15625,10
C++#2,128,3.15625,9
C++#2,128,3.1875,10
C++#2,128,3.3125,8
C++#2,128,3.125,9
C++#2,128,3.15625,10
C++#2,128,2.84375,9
C++#2,128,3.09375,10
C++#2,128,3.1875,9
C++#2,128,3.09375,8
C++#2,128,3.125,10
C++#2,128,2.90625,9
C++#2,128,3.09375,10
C++#2,128,3.34375,9
C++#2,128,3.1875,8
C++#2,128,3.25,10
C++#2,128,2.9375,9
C++#2,128,3.09375,10
C++#2,128,3.25,9
C++#2,128,3.25,8
C++#2,128,3.21875,10
C++#2,128,3,9
C++#2,128,3.1875,10
C++#2,128,3.1875,8
C++#2,128,3.1875,9
C++#2,128,3.3125,13
C++#2,128,3,9
C++#2,128,3.15625,10
C++#2,128,2.90625,9
C++#2,128,3.1875,9
C++#2,128,2.96875,10
C++#2,128,3.21875,8
C++#2,128,3.21875,10
C++#2,128,3.21875,8
C++#2,128,2.96875,9
C++#2,128,2.96875,10
C++#2,128,3.28125,8
C++#2,128,3.28125,10
C++#2,128,3.21875,9
C++#2,128,3.25,9
C++#2,128,3.125,11
C++#2,128,3.0625,9
C++#2,128,3.28125,10
C++#2,128,2.96875,9
C++#2,128,3.40625,8
C++#2,128,3.09375,10
C++#2,128,3.40625,9
C++#2,128,3.25,13
C++#2,128,3.21875,8
C++#2,128,2.9375,9
C++#2,128,3.125,10
C++#2,128,3.0625,9
C++#2,128,3.28125,10
C++#2,128,2.90625,9
C++#2,128,2.875,8
C++#2,128,2.875,11
C++#2,128,3.28125,9
C++#2,128,3.375,10
C++#2,128,3.21875,9
C++#2,128,3.4375,8
C++#2,128,2.9375,10
C++#2,128,3,9
C++#2,128,3.25,10
C++#2,128,3,9
C++#2,128,3.28125,8
C++#2,128,3.40625,10
C++#2,128,3.1875,9
C++#2,128,3.5,10
C++#2,256,3.21875,11
C++#2,256,3.3125,11
C++#2,256,3.23438,13
C++#2,256,3.29688,11
C++#2,256,3.07812,13
C++#2,256,3.01562,11
C++#2,256,3.23438,11
C++#2,256,3.25,13
C++#2,256,3.23438,11
C++#2,256,3.14062,13
C++#2,256,3.15625,11
C++#2,256,3.07812,11
C++#2,256,3.21875,12
C++#2,256,3.07812,12
C++#2,256,3.21875,12
C++#2,256,3.0625,12
C++#2,256,3.03125,12
C++#2,256,3.26562,13
C++#2,256,3.125,11
C++#2,256,3.09375,15
C++#2,256,3.09375,11
C++#2,256,3.17188,11
C++#2,256,3.32812,12
C++#2,256,3.0625,12
C++#2,256,3.09375,13
C++#2,256,3.20312,12
C++#2,256,3.03125,11
C++#2,256,3.20312,13
C++#2,256,3.17188,11
C++#2,256,3.03125,13
C++#2,256,3.20312,12
C++#2,256,3.10938,11
C++#2,256,3.21875,13
C++#2,256,3.125,12
C++#2,256,3.17188,13
C++#2,256,3.14062,11
C++#2,256,3.23438,11
C++#2,256,2.92188,14
C++#2,256,2.96875,12
C++#2,256,3.21875,12
C++#2,256,3.20312,11
C++#2,256,3.17188,11
C++#2,256,3.1875,13
C++#2,256,3,11
C++#2,256,3.15625,13
C++#2,256,3.10938,11
C++#2,256,3.20312,12
C++#2,256,3.1875,13
C++#2,256,3.0625,11
C++#2,256,3.1875,12
C++#2,256,3,12
C++#2,256,3.01562,12
C++#2,256,3.14062,13
C++#2,256,3.39062,11
C++#2,256,3.01562,13
C++#2,256,3.125,12
C++#2,256,2.85938,12
C++#2,256,3,13
C++#2,256,3.04688,11
C++#2,256,3.09375,12
C++#2,256,2.9375,11
C++#2,256,3.3125,11
C++#2,256,3.25,13
C++#2,256,3.26562,11
C++#2,256,3.09375,13
C++#2,256,3.0625,11
C++#2,256,3.15625,12
C++#2,256,3.0625,13
C++#2,256,3.14062,11
C++#2,256,3.25,12
C++#2,256,3.10938,12
C++#2,256,3.07812,12
C++#2,256,3.125,13
C++#2,256,3.17188,12
C++#2,256,3.14062,12
C++#2,256,3.125,11
C++#2,256,3.07812,11
C++#2,256,3.32812,13
C++#2,256,3.14062,12
C++#2,256,3.25,13
C++#2,256,3.0625,12
C++#2,256,3.21875,11
C++#2,256,3.07812,15
C++#2,256,3.1875,11
C++#2,256,3.15625,13
C++#2,256,3.125,11
C++#2,256,3.09375,11
C++#2,256,3.14062,13
C++#2,256,3.17188,12
C++#2,256,3.17188,12
C++#2,256,3.14062,11
C++#2,256,3.20312,11
C++#2,256,3.14062,13
C++#2,256,3.03125,11
C++#2,256,3.1875,13
C++#2,256,3.04688,11
C++#2,256,3.09375,11
C++#2,256,3.20312,13
C++#2,256,2.9375,11
C++#2,256,3.10938,13
C++#2,512,3.17969,16
C++#2,512,3.14844,16
C++#2,512,3.1875,18
C++#2,512,3.16406,16
C++#2,512,3.04688,18
C++#2,512,3.00781,17
C++#2,512,3.23438,16
C++#2,512,3.10938,18
C++#2,512,3.14844,16
C++#2,512,3.17188,18
C++#2,512,3.25,16
C++#2,512,3.22656,16
C++#2,512,2.98438,18
C++#2,512,3.05469,17
C++#2,512,3.16406,18
C++#2,512,3.07031,17
C++#2,512,3.05469,17
C++#2,512,3.13281,18
C++#2,512,2.98438,17
C++#2,512,3.13281,19
C++#2,512,3.21094,16
C++#2,512,2.99219,16
C++#2,512,3.1875,31
C++#2,512,3.15625,24
C++#2,512,3.05469,31
C++#2,512,3.05469,23
C++#2,512,3.25781,22
C++#2,512,3.10938,25
C++#2,512,3.09375,22
C++#2,512,3.14844,24
C++#2,512,3.04688,22
C++#2,512,3.17188,23
C++#2,512,3.21875,24
C++#2,512,3.22656,23
C++#2,512,3.07812,26
C++#2,512,3.10156,18
C++#2,512,3.25,17
C++#2,512,3.15625,18
C++#2,512,3.16406,17
C++#2,512,3.14844,18
C++#2,512,2.96094,17
C++#2,512,3.22656,16
C++#2,512,3.04688,18
C++#2,512,3.20312,16
C++#2,512,3.17188,20
C++#2,512,3.09375,17
C++#2,512,3.21094,16
C++#2,512,3.15625,18
C++#2,512,3.23438,16
C++#2,512,3.03906,18
C++#2,512,3.10938,16
C++#2,512,3.15625,17
C++#2,512,3.07031,18
C++#2,512,3.10156,17
C++#2,512,3.07812,18
C++#2,512,3.23438,17
C++#2,512,3.1875,16
C++#2,512,3.1875,18
C++#2,512,3.21094,16
C++#2,512,3.21094,18
C++#2,512,3.19531,16
C++#2,512,3.34375,16
C++#2,512,3.10156,18
C++#2,512,3.1875,17
C++#2,512,2.97656,18
C++#2,512,3,17
C++#2,512,3.03125,16
C++#2,512,3.09375,18
C++#2,512,3.20312,16
C++#2,512,3.10938,18
C++#2,512,3.17969,16
C++#2,512,3.14844,17
C++#2,512,3.125,18
C++#2,512,3.27344,16
C++#2,512,3.10938,18
C++#2,512,3.17969,16
C++#2,512,3.03906,17
C++#2,512,3.14062,18
C++#2,512,3.13281,17
C++#2,512,3.17188,18
C++#2,512,3.21875,17
C++#2,512,3.25,16
C++#2,512,3.14062,18
C++#2,512,3.03125,17
C++#2,512,3.1875,18
C++#2,512,3.09375,16
C++#2,512,3.1875,16
C++#2,512,3.07031,18
C++#2,512,3.17969,17
C++#2,512,3.1875,18
C++#2,512,3.11719,16
C++#2,512,3.10938,17
C++#2,512,3.28125,18
C++#2,512,3.27344,16
C++#2,512,3.14062,18
C++#2,512,3.07031,16
C++#2,512,3.13281,16
C++#2,512,3.22656,18
C++#2,512,3.04688,17
C++#2,512,3.17969,18
C++#2,1024,3.10938,27
C++#2,1024,3.08984,27
C++#2,1024,3.12109,29
C++#2,1024,3.1875,27
C++#2,1024,3.08984,29
C++#2,1024,3.07422,27
C++#2,1024,3.11719,27
C++#2,1024,3.11328,31
C++#2,1024,3.01953,28
C++#2,1024,3.14062,29
C++#2,1024,3.23047,27
C++#2,1024,3.11328,27
C++#2,1024,3.25391,29
C++#2,1024,3.09766,27
C++#2,1024,3.15625,28
C++#2,1024,3.13281,27
C++#2,1024,3.13672,27
C++#2,1024,3.20703,29
C++#2,1024,3.18359,27
C++#2,1024,3.06641,29
C++#2,1024,3.08203,27
C++#2,1024,3.23828,26
C++#2,1024,3.16016,28
C++#2,1024,3.13281,27
C++#2,1024,3.16797,28
C++#2,1024,3.07812,27
C++#2,1024,3.16406,27
C++#2,1024,3.21484,28
C++#2,1024,3.17578,27
C++#2,1024,3.05859,29
C++#2,1024,3.11719,27
C++#2,1024,3.13672,27
C++#2,1024,3.16406,28
C++#2,1024,3.21484,26
C++#2,1024,3.12109,28
C++#2,1024,3.21094,26
C++#2,1024,3.20312,27
C++#2,1024,3.15234,28
C++#2,1024,3.15234,26
